Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Extent,Solidity,roundness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
-0.7547410089075824,-1.0011043157031196,-1.243791421942931,-0.3965190588270811,-1.7244026694931551,0.4293100834431009,0.2687212903795184,1.22612847690711,0.30490617008144,2.447370478003556,2.2175622438840445,0.9896433311561564,5
-0.7488071041106148,-1.0114038360296203,-1.279662553821538,-0.31008117433220345,-1.8874549060652437,0.7465591498360319,0.2555267188120643,1.426315234930038,0.18298345992536755,2.715495976156379,2.5245900890164377,0.8190918940684055,5
-0.7482614576925029,-1.0019023301914889,-1.2310892871474621,-0.3847467639688843,-1.7139811222306445,0.23048701275658903,0.6010092870991124,1.3323754729016393,0.2985229157849469,2.398982638343548,2.1824008619512636,0.5727157157573329,5
-0.7465222097347709,-0.9924194913589343,-1.2096601185272917,-0.4142105490256721,-1.6395028837255894,0.9988158780634794,0.4830875131601777,1.257393529807477,0.34075868376685325,2.2742261080050454,2.0497051482674467,0.6432084610894254,5
-0.7465222097347709,-0.9995176202291685,-1.2612158141632872,-0.33529636013185066,-1.825775637851683,0.6433934329823963,0.6045059388053086,1.3330701305344885,0.21505441718565868,2.6030961163924258,2.4096961803424564,0.9815150296638928,5
-0.745840151712131,-1.0191973108575572,-1.250608520109164,-0.34932557364614825,-1.7904935597710305,0.2929168286583842,0.4306465808796118,1.5561381314502476,0.23703004280832113,2.5366690478308236,2.3394671884316525,0.9221420763876185,5
-0.745021682084963,-0.9838886698107504,-1.2195111079721166,-0.39581159850668524,-1.6794881411047773,0.6001907379480739,0.23745937694853192,1.189518586526649,0.3080873311896073,2.3423551363567006,2.1289543123935597,0.8313545966417945,5
-0.7449875791838311,-1.0056917323233965,-1.2261974285038129,-0.38684549461240453,-1.702387397601373,0.26997016152670145,0.34505495388949936,1.4225467116358623,0.29161174118467575,2.3843719905111884,2.17527756621604,0.9478788502409699,5
-0.7426344790057232,-1.0108998268790719,-1.2567422563682347,-0.32766925696413535,-1.8258882596661086,0.4194681657843169,0.5786604089746555,1.5145612629728364,0.2039253494653136,2.593421982724783,2.4100530697610822,0.9850688395628606,5
-0.7404859962344073,-1.027956803224046,-1.2060978314362762,-0.402666271483406,-1.646254437197914,0.500044275220684,0.9661503736253574,1.7344252322571905,0.3146008980495957,2.2816401478850756,2.0740807311903016,0.9708855285719786,5
-0.7391559830902594,-1.0214700187864223,-1.1702095775888415,-0.45057935532347393,-1.5212637005891507,0.39654086332002425,1.1972849013544609,1.6831636414042146,0.3938775077665803,2.074230607108048,1.8462411019269185,0.7252447089246365,5
-0.7338359305136677,-1.0100084773628222,-1.2411591168642873,-0.3158711301325315,-1.8100593131056957,0.3914995268282644,0.997227109233571,1.6383513654234958,0.19218834323852332,2.535815790951983,2.371681961586843,0.7850193909330977,5
-0.7323695057649918,-0.8455241577308158,-1.2000653012642508,-0.3740948913937599,-1.668016559599632,0.14733693772098266,-1.39983693087659,-0.0027441302895252866,0.2828804174138728,2.283817125840187,2.098154440362876,0.5667758437454375,5
-0.7301869200925439,-0.9266882979748107,-1.0552166814058062,-0.5950899904631808,-1.1123320089278375,0.24632103965718455,0.02683591422730098,0.8158976153652826,0.6183625535860973,1.500081246384561,1.209554136119887,0.9224483650716422,5
-0.728891009849528,-0.9233282369711493,-0.9731383492584037,-0.6907100933355503,-0.8125303915203846,-0.17922365392948833,0.5198461470876221,0.8005539153048307,0.8074985239467015,1.126018400639394,0.7669294668212052,-0.025886334131246046,5
-0.728652289541604,-0.9733091444006112,-1.284803969479012,-0.22287404885495574,-1.9891712348952002,0.47777781679845904,0.45403203751421356,1.320817670844856,0.058692665501429125,2.8578089663218575,2.7347870864180766,0.8914365511897664,5
-0.7279361286178321,-0.9285829990407639,-1.2187150849210293,-0.3335286843314863,-1.7488857791431633,0.5577662639368989,0.15127516169291558,0.867418055124855,0.21316857956264088,2.4211737282446544,2.261984051698703,0.9558890304801039,5
-0.7264014980668921,-0.9961528924741132,-1.1712467421590433,-0.4037411361829535,-1.5792438355420662,0.5267885631579644,0.9361096435596555,1.599529591935071,0.3182060010436223,2.1393705376984453,1.9525841382543663,0.8964937046797516,5
-0.7257194400442522,-0.9535547857499186,-1.1574416046697615,-0.42204368900345024,-1.5313494145242161,0.5692549588235538,0.057714454736460266,1.156341673459279,0.3473558891409127,2.062297325774858,1.8675730818867395,0.837430801479882,5
-0.7242530152955763,-0.9949115366033163,-1.122138169614661,-0.47485729052612197,-1.3994061165531493,0.49189610154626157,1.1454692370881951,1.618313584316283,0.4233312630371197,1.8711638604010845,1.6540571738850454,1.0196261384653544,5
-0.7239119862842563,-0.9594955602744476,-1.2417427151954865,-0.2735587972643116,-1.8572841533656421,0.46086956676427954,0.4441945116158517,1.2449455967884424,0.13582307919974304,2.5896356937561573,2.457765369509333,0.6374510991648353,5
-0.7238437804819923,-0.8995231381104881,-1.1351149514636514,-0.4531181901622153,-1.4511643294399652,0.5116686709541493,-0.23967607746237973,0.6343959425628672,0.3899982574357283,1.9444515973064649,1.7387486205370586,1.0116676311094472,5
-0.7233663398661443,-0.9281209906527613,-1.11131006723239,-0.48548031828203064,-1.3652715896085803,0.7235038687294199,0.08978559346933614,0.9283946603759226,0.44407163501378305,1.8164411825740092,1.5935164658010152,0.8655986004318418,5
-0.7207063135778485,-1.0013236530186367,-1.2115795102675113,-0.31589726851182764,-1.7553913721287415,0.5688786045446659,0.9654002705446605,1.7417482424650756,0.19008431292729938,2.411497379954733,2.270783106067149,0.866519676609866,5
-0.7187624482133246,-1.0047957160557535,-1.242304788767751,-0.2585316940768468,-1.8744756155176565,0.4591615444273132,0.9355759492839264,1.8093196333477308,0.10636346341249009,2.6193066471216557,2.504337629332793,0.9595959996283724,5
-0.7180803901906847,-1.0030970185483468,-1.2516420175478795,-0.23980063781640032,-1.9114029966588453,0.49872087772822304,0.9894708515289763,1.800885153991298,0.0804864202533767,2.6850226586925894,2.577835212230723,0.9523296335238128,5
-0.7180121843884206,-0.9368431490080983,-1.2599972392940497,-0.21900209237019225,-1.9483940267140332,0.815093807546663,0.1288924091465181,1.0949926576111946,0.06027805593194962,2.7418996752850218,2.6397853986952966,0.6227769313669692,5
-0.7172960234646487,-0.9408518884555216,-1.2511445843027198,-0.23262047036325864,-1.91808900393326,0.24749485425436402,0.3728299952638228,1.1468372584923043,0.07742851979643398,2.6856796476509563,2.580725227078267,0.685581503533651,5
-0.7169208915521967,-0.9382338409235025,-1.0405148781224376,-0.563481992691827,-1.126092467413727,0.6054082584194849,0.6163466856917832,1.125144964025964,0.5750463235302536,1.4817821629029242,1.2194492841253806,0.6219233140488719,5
-0.7165116567386127,-0.980943949681152,-1.1163308148696773,-0.4520914578641422,-1.4165590196280982,0.4233893839637721,0.9656421350956654,1.5826683692968933,0.3928727682881826,1.8733150964269354,1.6758775598541868,0.8476797091901549,5
-0.7163070393318208,-0.9456353086343453,-1.2136008965977518,-0.2957668526431318,-1.7814451436935264,0.5772968855586733,0.4339186247808479,1.210940549550926,0.16110103742427634,2.4456674202151416,2.320362249399758,0.8740783346686942,5
-0.7158637016171048,-0.9949582041172566,-1.216271672644171,-0.2883650706228747,-1.7944994655643374,0.6126594456664943,1.137977270018809,1.7448057368000525,0.15234660400449432,2.464786926051368,2.342659848638713,0.8066411786057206,5
-0.7155567755069168,-0.8678778969079509,-0.9768257484194927,-0.6457821358134864,-0.8853054800887693,0.6345343387557559,0.017264510032352277,0.44033518495303087,0.7179612305248191,1.1917472512128084,0.8763305690996334,0.4012762396128171,5
-0.7140903507582409,-0.8946230491468157,-1.1164471493080645,-0.44267086422431196,-1.428399994498805,0.36452487354363056,-0.2588208947762768,0.7231255152055288,0.37886166019612283,1.8844832905200646,1.6947273123092075,0.832215160828448,5
-0.7139198362525809,-0.9646989880787286,-1.1376260842243873,-0.41010269143760997,-1.5081782826154597,0.22284025272832,0.9107285616156326,1.446792572833774,0.32779495616307447,2.0026947094151626,1.830179647116717,0.8950650990912048,5
-0.712112382492585,-0.9351724520090553,-1.1924391716897047,-0.3127971163882712,-1.7235158198833447,0.22125555969533392,0.4231318253696145,1.162925046968471,0.18821279105010733,2.3337863655791065,2.2074846658182388,0.7682850220904677,5
-0.7105436490405131,-0.91966483712688,-1.1513543930919015,-0.37749323706330296,-1.5727754109875522,0.2684054402684418,0.30918375363384015,1.0258544863865293,0.2765275568783439,2.0962015592817105,1.9448787007656967,0.9934992667924861,5
-0.7103731345348532,-0.941229895318434,-1.1364758588392945,-0.39730153895264547,-1.5213396828078922,0.09572822256693127,0.4658944246595044,1.251091171820601,0.3106652005540671,2.0120072608119735,1.8497658920145845,0.8182314655854249,5
-0.7098615910178732,-0.8857048872329317,-1.1542418670113361,-0.37088992800451165,-1.5859331248164634,0.518933773958404,-0.37027102772586346,0.6939479755290513,0.2659398718502254,2.116015794894496,1.9690378847729337,1.024909866947441,5
-0.7092477387974973,-0.9857693706225216,-1.1571910776911323,-0.3612073453814103,-1.602751441580074,0.2919015820423453,1.0232017959867155,1.7433232099770004,0.2555965857820915,2.135975012682876,1.9931641049744553,0.877977114329239,5
-0.7090090184895732,-0.9355691258775433,-1.1592558525169416,-0.35564850651060614,-1.6130644548912274,0.5311830547269465,0.4296495803748723,1.211846740878516,0.24941568222136698,2.149133588813852,2.008629819425305,0.8036786268023229,5
-0.7088726068850453,-0.9467179949577466,-1.1371458835132946,-0.3948929843029722,-1.5254757883874261,0.6433954372693613,0.7754023859543878,1.3303741310363646,0.3007275578475333,2.0224777107378658,1.8654836048285932,1.0551595116176575,5
-0.7082928575658013,-0.9740791583806168,-1.1898591261598004,-0.3050488860035647,-1.7274380992615785,0.8241045286800177,0.4962114844407342,1.6305084037262996,0.17344144802156572,2.336051094973028,2.22010534482514,0.90835096350029,5
-0.7067923299159934,-0.9599202346512993,-1.199313398582447,-0.2819620879647873,-1.7704488853393217,0.7153133009873078,0.8377782061400753,1.5005877939534422,0.1430633600940321,2.401777175058168,2.2972140551814544,0.8148703938349667,5
-0.7062807863990134,-0.9411972280586755,-1.1521686321989164,-0.3587947760404151,-1.5961847308120285,0.6673804503312576,0.5652828564179402,1.3100587651244746,0.25105282427528375,2.120234601197025,1.9829986518330838,0.9157854562005155,5
-0.7057010370797694,-0.9245649260905524,-1.1537057864579656,-0.35381045896883495,-1.604849927209957,0.6939211592444103,0.36519823197765916,1.1454824868243312,0.244254210546771,2.131802216853831,1.9975681563210432,0.8968446676420673,5
-0.7052576993650534,-0.8395413824437414,-1.149289409359969,-0.35790623495255824,-1.5918472344527705,0.19082679150519993,-0.10601668706229112,0.3095998430824531,0.2521845791232968,2.1081798593484256,1.9719749721985549,0.8240343192509781,5
-0.7049848761559975,-0.990632125575042,-1.1787913417510163,-0.3106687025743677,-1.7007235780153935,0.7042853326760733,1.232206380062321,1.8604028290979095,0.18145824853279954,2.2840911783560562,2.170756323600164,0.9093260928082286,5
-0.7030410107914736,-0.940459881338428,-1.1705444655429131,-0.31714414563179916,-1.6781785876694526,0.3990539524659379,0.5197995117910648,1.3492643442939982,0.19022983386748782,2.243455648158993,2.1302610663941635,0.9292023772347997,5
-0.7019497179552496,-0.9400398737129702,-1.1079270386145683,-0.413147972576002,-1.4483518512142721,0.3117399088702265,0.7812025987452942,1.3606575888579933,0.33083536880667525,1.890607177807815,1.7319545769964748,0.9524320723785985,5
-0.7002786757997818,-0.9626176169570166,-1.1517701243256044,-0.3365980928992733,-1.62116642020506,0.7181547514919833,0.609372190896326,1.6251474769908867,0.21912630159720856,2.1451220810044447,2.0265443643943186,0.8987153015285222,5
-0.7001422641952537,-0.9503020600283193,-1.153902255395384,-0.3338920299843733,-1.628239397815133,0.1870740455413938,0.8427144087633265,1.4954008242863175,0.21340236699868925,2.1581998929941824,2.041684710013416,0.9669876309524431,5
-0.7001422641952537,-0.9340617651772898,-1.159055491838654,-0.32478617910400737,-1.6482307112491628,0.9025117593643567,0.6419756846378134,1.324090516491378,0.20136312392316025,2.1884846258604824,2.0758868727208117,0.9242903184473946,5
-0.6999035438873298,-0.8930736876840168,-1.10938102797475,-0.4015256076141629,-1.4651946366833748,0.39371217917840023,-0.3297670350417616,0.9069976910137052,0.3160943576582075,1.9073647766430226,1.7563056785728952,0.8514611558032797,5
-0.6980960901273339,-0.922674891775993,-1.0865114434338032,-0.43204542268748597,-1.384563717897715,0.6557918268806145,0.652293991350281,1.2348924415258173,0.359443988684155,1.7920678148467006,1.6275897093948455,0.9514630406079401,5
-0.6979937814239379,-0.9599529019110573,-1.117009336355079,-0.38576483945784423,-1.4985089091666228,0.4549052159377208,0.9952835975994779,1.6300327619111794,0.28776219027636907,1.9576320101678626,1.8187806681439402,1.031960915837045,5
-0.69683428278545,-0.8889902802142896,-1.1902659074102842,-0.25058546121119013,-1.78832901042486,1.198545249616422,0.15268204225529092,0.9090096621504657,0.11075949548739064,2.392871086918839,2.313706096342975,0.36210466488684884,5
-0.696595562477526,-0.9252976060594065,-0.9904302666131599,-0.5584477679773696,-1.0346436344439154,0.6026172550295958,0.9327986009666464,1.2836399821343774,0.5748645042144057,1.3242248681822057,1.0788213441352084,0.33640162167279947,5
-0.6940037419914942,-0.9437779415795441,-1.1101239868928692,-0.38086689441911975,-1.491442617726087,0.36573704960646525,0.833831525076732,1.5153659165884514,0.28190822072352484,1.9369139117317584,1.8049266556213837,0.9790204749196849,5
-0.6937650216835701,-0.9372211558710103,-1.1234080264544424,-0.3584910782060561,-1.5428655883580724,0.60583524800896,0.7054381847227447,1.4493854735844878,0.24974503748186702,2.01180880493793,1.8914067655764615,0.9483028947786434,5
-0.6934921984745142,-0.9111386823300894,-1.2221295137933248,-0.19534260304696313,-1.9049848020444793,1.0142352440797524,0.7638631030002249,1.1813878505337787,0.018997762454789468,2.6123720478490564,2.5657501874671316,0.9731708017845094,5
-0.6929465520564022,-0.9268376340194175,-1.2355568233666314,-0.1662697028464812,-1.9592232598215604,0.3956488046638866,0.5719527362959921,1.3520701230332277,-0.015023533056134965,2.7040564113067815,2.667874816819368,0.7696678748490758,5
-0.6914119215054623,-0.9084739672841308,-1.1351457323427423,-0.32892994872611564,-1.5991855619308604,0.8234977788591805,0.5172079333065482,1.183504874989058,0.209760284172956,2.088796659133474,1.9851985507854877,0.8326907371854382,5
-0.6913778186043303,-0.958907549598807,-1.1683458417943886,-0.2771123592176795,-1.7191119904701921,0.4665020010687377,0.8962037508609824,1.7158006280221405,0.13262082338740852,2.2841914011278375,2.2063487028290907,0.952915931463604,5
-0.6906957605816904,-0.953200112643977,-1.107835982791321,-0.3707151758793944,-1.4992787649936166,0.5349916181925539,0.8394745671226518,1.6642481047472202,0.2691632747367816,1.93859669540108,1.8150686492995824,0.8940196393572387,5
-0.6906616576805583,-0.9354944578552399,-1.1319328247385017,-0.3302638962654836,-1.5916877890501928,1.0408091990937693,0.7175005314023962,1.4759795662334771,0.21315861862721552,2.0737513932058054,1.9699525842799932,0.776998219091774,5
-0.6905593489771623,-0.9406045506316415,-1.169740970759163,-0.2703757273509222,-1.7291495460897046,-0.07242177414973686,0.8911257834046133,1.5316050851739678,0.12503438353979823,2.296405701995454,2.222202407563394,0.8798708095606907,5
-0.6895362619432024,-0.9202015135371869,-1.149972852406736,-0.295053302963474,-1.665282205477191,0.8159872636086876,0.655425191921042,1.331644199795012,0.16534828256195275,2.1832333202875054,2.097199851854999,0.6729036812672445,5
-0.6892975416352785,-0.8684519073294099,-1.1872404163162833,-0.23376264496299712,-1.8011141138145403,1.0834755205675226,0.2465781087644514,0.8089322540912062,0.07784941705091965,2.4097174091044566,2.352380337232827,0.7304865401149553,5
-0.6888542039205624,-0.8921823381677672,-1.0435112222889347,-0.4564763399787117,-1.2719419039049817,-0.06447252062958006,0.20290742188366412,1.053145778566415,0.40791937261554717,1.6088182369793345,1.4354944776520147,0.542523610511576,5
-0.6881380429967905,-0.9322837328961853,-1.1644590472724592,-0.2724144869049349,-1.7172307570591536,0.6419489738449167,0.6388219574547341,1.4784602828701556,0.12440281307372404,2.275711506828045,2.2052093068094725,1.0145714989071992,5
-0.6876264994798105,-0.9126087090191916,-1.0861633362350411,-0.3938544703000474,-1.430750677810802,0.7321472554422309,0.5630431870902367,1.2799687954344823,0.302568691183162,1.8342351610960586,1.7020377877199104,0.9283842537637628,5
-0.6864328979401906,-0.8571490354532049,-1.1792217239435885,-0.24035749901356812,-1.7794129213083014,0.5753728670161203,-0.17281536778859083,0.7367921149621531,0.08130761172853421,2.3735100822289295,2.319439749443111,0.9504058825111017,5
-0.6862623834345306,-0.9269916368154193,-1.1087938643948387,-0.351561807675511,-1.5237859771073101,0.38607325830717737,0.6487181493296759,1.449655611422961,0.24291468403573632,1.962990188068639,1.8541248285777419,0.8232995626387546,5
-0.6859554573243426,-0.8730859914636263,-1.1521990964535098,-0.281728768699679,-1.6843823197108057,0.5495792662081423,-0.2412898510807428,0.9013230617945673,0.1411335728786431,2.21256731580826,2.1395727215144205,0.8762624920494059,5
-0.6855121196096267,-0.8729273219162301,-1.288916288721804,-0.04494518381891594,-2.1732828656674252,0.3175460377093071,0.25494354909067996,0.9058851437880547,-0.17646458845459828,3.1170328143444985,3.1358793639818714,0.9038791992365361,5
-0.6853757080050986,-0.7794569582463267,-1.091045497151743,-0.37246430803329134,-1.465752702270629,0.4292361439881825,-0.9087740362183053,0.01416200803440782,0.2790512371140083,1.8699010656461124,1.7488752755352786,0.6198817448544969,5
-0.6841139006632148,-0.8329519294754495,-1.1131870925649585,-0.3356447291568453,-1.5506569081904293,0.3456568933176795,-0.27438758876633995,0.5329346524462105,0.22122023891032044,1.9966792131658389,1.8981807761222633,0.7670149191069543,5
-0.6835000484428387,-0.8657498582722987,-1.127470509186361,-0.31194706991272164,-1.6045730104734959,0.1484287671437971,-0.1399761853309477,0.8621902596758059,0.18504991821784003,2.0799294962594903,1.9950526444476104,0.8422848575230565,5
-0.6833636368383108,-0.8840388569852826,-1.1106249894958702,-0.342031496570736,-1.5384138444751738,0.8527109392120932,0.41853552770674707,1.0475003214244794,0.22309112484059784,1.985658903851941,1.887385313515622,1.0475005704072953,5
-0.6832613281349148,-0.9454813058383441,-1.1245051496014946,-0.3167014906061831,-1.5936207169025518,0.8159775431975802,0.9798123611057538,1.6896001132269878,0.1906007699125451,2.0641015656382637,1.9775659767359615,0.8908555458088353,5
-0.6830567107281228,-0.9313923833799361,-1.1167055295913604,-0.3284100394278991,-1.565621706854058,0.297362658776623,0.6929051393218432,1.542222767203895,0.20745411160703092,2.0209581672114347,1.9286764532410405,0.891688336378096,5
-0.6819654178918989,-0.8970077591091362,-1.1808760679176948,-0.2178588470223296,-1.8067838149835116,0.574397673096891,0.37060498328516855,1.1992351377034625,0.054118592016873496,2.404666086603105,2.366012380839415,0.8013348947672267,5
-0.6817266975839749,-0.9322883996475797,-1.11675609035433,-0.3200589818238161,-1.5754151651354091,1.0093167890323194,1.0716283940904592,1.5708860802546014,0.20022821212407133,2.0270308071969634,1.938959389622622,0.7084858812332206,5
-0.6815902859794469,-0.8741640110356337,-1.144842285955487,-0.27773641063487553,-1.6753941528308154,0.589380466610482,0.3396620603759029,0.9726677182993072,0.13496327682702502,2.1889392747768954,2.1239687726248584,0.8967068928171182,5
-0.6810446395613349,-0.9138780653983527,-0.9870552608342457,-0.51901915414089,-1.0814399334623037,0.7739435902297841,1.117349263009952,1.3868332842534978,0.4944722844998116,1.3673085563981988,1.165918202783428,0.9522050244557637,5
-0.6810446395613349,-0.947674678993512,-1.1524538291769877,-0.26498366733545997,-1.7035742222818757,0.4621523965694197,1.1556859493828895,1.745453015506626,0.11460189369647632,2.236346191945462,2.179065859648918,0.990178899110608,5
-0.6806695076488829,-0.8930690209326225,-1.199729255991854,-0.17931832545328602,-1.8816627184237262,0.5027534854716617,0.34161389370150147,1.177108772831743,0.004088103622435015,2.529601924513561,2.5086802020072625,0.7078017472960697,5
-0.680635404747751,-0.9402312105201234,-1.0705342645747185,-0.39098887069890703,-1.4048330331887369,0.3997830462535106,1.0732472906395853,1.6713723063576336,0.3005262656135678,1.7806701221982324,1.6566584763608199,0.845045775356295,5
-0.6788279509877551,-0.9655436700810386,-1.1391571408824257,-0.27871402736027956,-1.6638861919299648,0.41248748993067325,1.2545235425284278,1.9725823654897254,0.13344344603690259,2.1680585425463996,2.107283144380393,1.0081487188530467,5
-0.6782823045696431,-0.9402685445312754,-1.1401173445810693,-0.2733093311091517,-1.671724509262079,0.7818880832891162,1.1149559179359811,1.7058540149431694,0.1283713297695691,2.1761017606050057,2.1178119098206927,0.9102794509764146,5
-0.6779753784594551,-0.8151062721448927,-1.001578710825615,-0.48229292582935857,-1.1581890386949687,0.23444207884111135,0.3662833711368361,0.4445926545711962,0.44407541705274917,1.4470832727830387,1.2686657525440297,0.6838877212704674,5
-0.6778730697560591,-0.9377624990327117,-1.142339043418646,-0.2648359836729223,-1.6852801503902337,0.825198149762673,1.1028062917619093,1.6848996788583406,0.12113152601531056,2.1909398073689212,2.1357090322721817,0.7306022730522831,5
-0.6770887030300231,-0.8896016246469001,-1.0250001070585775,-0.44887287035050555,-1.2462894944994112,0.48825984814311546,0.6719913499533118,1.191875710649128,0.3855658246041314,1.5636807155032044,1.409699540746558,0.9350275986366341,5
-0.6756563811824793,-0.9076619525415789,-1.2753243216640682,-0.02987310197697388,-2.164102996192202,0.3779600125697606,0.36481092039510155,1.3985545185411263,-0.19446062355245422,3.069942359062757,3.1133107872972485,0.8616772978981693,5
-0.6752471463688953,-0.9110220135452408,-1.040622622665337,-0.4189930921718923,-1.3137636626867828,0.7727316631214096,1.0748419846366124,1.4394496930721656,0.3397918644368322,1.6487485295941762,1.5146907793643538,0.947080543873485,5
-0.6751448376654993,-0.9161834405869754,-1.1983715778413322,-0.16205213368119875,-1.8973096287685214,0.1672855429084303,0.7515058537809529,1.4950387502240237,-0.021180347991937395,2.5473655740031886,2.5431068222933177,0.789835441432043,5
-0.6742922651371993,-0.7037015828679469,-0.996063660446011,-0.4795634089725909,-1.151159773376444,0.20217893912839982,-0.9234037543776019,-0.5166107250407167,0.4363390407269359,1.4350119200172673,1.2626162246462733,0.8111338591724491,5
-0.6729281490919194,-0.861932455632028,-1.0610652707302548,-0.37785061757976385,-1.4030661868036018,0.6699474651449087,0.3201217694777264,0.9698647538547978,0.28060617539977856,1.7628458439444676,1.6543279691926405,0.8602885693365305,5
-0.6728258403885234,-0.8712006239004597,-1.1100884269466451,-0.2987473886468876,-1.5877276665297635,0.9433925640722969,0.13166568907071996,1.0643481224944862,0.16828002363345151,2.0281938012668013,1.9624511155995084,0.7619538085957881,5
-0.6726212229817314,-0.8439841297708042,-1.1239959913728776,-0.27875122873374275,-1.636085310509506,1.0030910161786195,0.364837252482091,0.7961461569228719,0.13549732360393765,2.1079077507086437,2.0543626765830845,0.9312108291075961,5
-0.6724507084760715,-0.9403852133161246,-1.1177563363367824,-0.2855186164611303,-1.6169597574755807,0.8241314869039398,1.1613749415466155,1.7915765262617778,0.14882630263184932,2.0730762805808287,2.0149096066805043,0.7869199796450075,5
-0.6723483997726755,-0.8214483872893041,-1.162438666542953,-0.21246030854552256,-1.7793577651281651,0.45855493385452756,-0.4185292979532495,0.580647817028979,0.04645248266285778,2.3360277683226034,2.313991434289138,0.8117747031993527,5
-0.6721778852670155,-0.9155254286404253,-1.0255223288722726,-0.43035082452829165,-1.2708325003771654,0.550369560973054,0.8388486396369778,1.5304061120346706,0.35757571384445797,1.5855371941840515,1.4470809039133365,0.9253177472621097,5
-0.6719732678602235,-0.904301891537918,-1.1065779282209427,-0.30248299305969295,-1.5769627007283031,0.27747419934829787,0.542528359684711,1.41569860982224,0.17178921473093184,2.012230093310155,1.9461999848239129,0.8314851110519239,5
-0.6706773576172076,-0.9139807339290192,-1.1351451125556158,-0.2524095849251096,-1.6860436878531058,0.6510303275479639,0.5450253359249518,1.5355076629615052,0.09995697001315461,2.1809672320507802,2.142631834674139,0.8769403554189945,5
-0.6700976082979636,-0.8894009543369592,-1.150434481890818,-0.22639936625138424,-1.7425102080423764,0.2395523122445439,0.5146802382452091,1.287786841670403,0.06216666925310963,2.273900989729043,2.2496187788474686,0.9449947801944545,5
-0.6693473444730597,-0.9355877928831192,-1.1739592308329778,-0.18335801444085437,-1.8312751981945241,0.2781387668022399,1.0392555001503896,1.7847323658855252,0.004820547397516046,2.4206624016439626,2.416931500127162,0.8930574078212155,5
-0.6692791386707957,-0.9158381009838216,-1.119998273371047,-0.27329466041227385,-1.634952015466502,0.47367104550493805,0.9509461550857449,1.5750211861772845,0.12712476697292435,2.0996767254052053,2.0533165988917568,0.9574522302450656,5
-0.6691427270662677,-0.8851588773198369,-1.072675597097677,-0.3479073043579713,-1.460864227371312,0.09695321790856874,0.4599817478327536,1.2575673063803412,0.23396432350691698,1.8394989383771834,1.7530001928288792,0.9597982899559788,5
-0.6690745212640037,-0.917849470834624,-1.0584044605522342,-0.3685389348267151,-1.4093977951313215,0.8558872748136831,0.9512679260050969,1.5992140742028604,0.2660345109825583,1.7647188434439525,1.6657341865132624,0.8910234970670909,5
-0.6690063154617396,-0.8794141063538544,-1.1697192853527087,-0.19102832489754362,-1.815501017215237,0.7940584980100716,0.49166798410050205,1.200705952814665,0.012713545171031465,2.396011964907993,2.3901462346038076,0.9902964309787432,5
